"ID","date","PrCredit"
"IE",2003-10-01,0.165110317859647
"IL",2003-10-01,0.041415030325302
"IN",2003-10-01,0.145392029335515
"IT",2003-10-01,0.0591878414124271
"JP",2003-10-01,0.00924818362155757
"KR",2003-10-01,0.0698380302909987
"LU",2003-10-01,0.0602334338525961
"MX",2003-10-01,0.0744164397794309
"NL",2003-10-01,0.060364979396987
"NO",2003-10-01,0.139858308818153
"NZ",2003-10-01,0.0863480791990532
"PL",2003-10-01,0.0599460449392475
"PT",2003-10-01,0.104170190805224
"RU",2003-10-01,0.128935344522661
"SA",2003-10-01,0.0334181172837529
"SE",2003-10-01,0.0290053085114548
"TR",2003-10-01,0.227157402298525
"US",2003-10-01,0.110320207594405
"ZA",2003-10-01,0.0796408618810976
"AT",2004-01-01,0.0371141478761572
"AU",2004-01-01,0.112705666487399
"BE",2004-01-01,0.0506309113538142
"BR",2004-01-01,0.0735397228410822
"CA",2004-01-01,0.0522277364905685
"CH",2004-01-01,0.0151634284394524
"CL",2004-01-01,0.0512978091977718
"CN",2004-01-01,0.133749292154937
"CO",2004-01-01,0.0400621357113351
"CZ",2004-01-01,0.061716005633143
"DE",2004-01-01,0.0107534577547615
"DK",2004-01-01,0.0868016895773378
"ES",2004-01-01,0.123878296634247
"FI",2004-01-01,0.0687368417001196
"FR",2004-01-01,0.0682911332898369
"GB",2004-01-01,0.0946508514037564
"GR",2004-01-01,0.135880360220587
"HU",2004-01-01,0.154896295978933
"ID",2004-01-01,0.114516059247301
"IE",2004-01-01,0.156960100543837
"IL",2004-01-01,0.0381425793640068
"IN",2004-01-01,0.158664428070312
"IT",2004-01-01,0.0618478770481957
"JP",2004-01-01,0.00720243054842503
"KR",2004-01-01,0.0535753089406622
"LU",2004-01-01,-0.0102772015840091
"MX",2004-01-01,0.0711556739578557
"NL",2004-01-01,0.0341575732353575
"NO",2004-01-01,0.126253392217622
"NZ",2004-01-01,0.116365899191039
"PL",2004-01-01,0.0232638286443615
"PT",2004-01-01,0.101455007014497
"RU",2004-01-01,0.181459228840806
"SA",2004-01-01,0.05253387744964
"SE",2004-01-01,0.0470850149679323
"TR",2004-01-01,0.142440786313417
"US",2004-01-01,0.116461035098373
"ZA",2004-01-01,0.102422695463282
"AT",2004-04-01,0.0639150512023248
"AU",2004-04-01,0.111402972861264
"BE",2004-04-01,0.0402935316004308
"BR",2004-04-01,0.0967047449623487
"CA",2004-04-01,0.0304715244657629
"CH",2004-04-01,0.0213658308990588
"CL",2004-04-01,0.054662205382287
"CN",2004-04-01,0.10899029469106
"CO",2004-04-01,0.0671589971244291
"CZ",2004-04-01,0.052519259939704
"DE",2004-04-01,0.00595781986162639
"DK",2004-04-01,0.0818280963553025
"ES",2004-04-01,0.125208092895701
"FI",2004-04-01,0.0477859764748271
"FR",2004-04-01,0.0616041983454251
"GB",2004-04-01,0.0963836731121216
"GR",2004-04-01,0.095177028492142
"HU",2004-04-01,0.176536832260322
"ID",2004-04-01,0.123605376755562
"IE",2004-04-01,0.1539993666032
"IL",2004-04-01,0.0321868231738178
"IN",2004-04-01,0.160430023047475
"IT",2004-04-01,0.0659496698077007
"JP",2004-04-01,0.00635763578713002
"KR",2004-04-01,0.0577351200817253
"LU",2004-04-01,-0.00173479687105727
"MX",2004-04-01,0.0777522640978521
"NL",2004-04-01,0.0340412297248872
"NO",2004-04-01,0.108624221566699
"NZ",2004-04-01,0.111701097298344
"PL",2004-04-01,-0.000181999857254902
"PT",2004-04-01,0.0320512143053412
"RU",2004-04-01,0.135257176940108
"SA",2004-04-01,0.0439967735344695
"SE",2004-04-01,0.0459028091987574
"TR",2004-04-01,0.148889955241501
"US",2004-04-01,0.0789253206603822
"ZA",2004-04-01,0.136936457641828
"AT",2004-07-01,0.0930457812477838
"AU",2004-07-01,0.122670151763548
"BE",2004-07-01,0.0504973902598543
"BR",2004-07-01,0.0834372034619475
"CA",2004-07-01,0.0466455028182749
"CH",2004-07-01,0.0248802168094691
"CL",2004-07-01,0.0597208014854651
"CN",2004-07-01,0.103221735798197
"CO",2004-07-01,0.0672606114005618
"CZ",2004-07-01,0.0623279986135305
"DE",2004-07-01,0.0222135568187924
"DK",2004-07-01,0.100125006564865
"ES",2004-07-01,0.141408717380588
"FI",2004-07-01,0.0578675622096636
"FR",2004-07-01,0.0678533810944001
"GB",2004-07-01,0.120116116767179
"GR",2004-07-01,0.115433078215419
"HU",2004-07-01,0.184802333552396
"ID",2004-07-01,0.102083268555307
"IE",2004-07-01,0.170562804646735
"IL",2004-07-01,0.0619386385606622
"IN",2004-07-01,0.161127458999581
"IT",2004-07-01,0.0747237299333794
"JP",2004-07-01,0.00629914661485507
"KR",2004-07-01,0.0789847432893069
"LU",2004-07-01,0.00903523901451015
"MX",2004-07-01,0.073633630578059
"NL",2004-07-01,0.0684664234055924
"NO",2004-07-01,0.0751490618130397
"NZ",2004-07-01,0.110291722973605
"PL",2004-07-01,0.0389927100585543
"PT",2004-07-01,0.0463749217883263
"RU",2004-07-01,0.150871948504372
"SA",2004-07-01,0.0360820072759017
"SE",2004-07-01,0.0730930923716831
"TR",2004-07-01,0.0788487274232653
"US",2004-07-01,0.0877849910708804
"ZA",2004-07-01,0.16805938815159
"AT",2004-10-01,0.0951120529625896
"AU",2004-10-01,0.133339265528344
"BE",2004-10-01,0.0350877192982456
"BR",2004-10-01,0.0971969032178605
"CA",2004-10-01,0.0419841403677694
"CH",2004-10-01,0.030418789982254
"CL",2004-10-01,0.0403050036240512
"CN",2004-10-01,0.105416471999509
"CO",2004-10-01,0.0634988809125475
"CZ",2004-10-01,0.0606686804836469
"DE",2004-10-01,0.0227401335687599
"DK",2004-10-01,0.0906235775268473
"ES",2004-10-01,0.139875958807062
"FI",2004-10-01,0.0429124496128528
"FR",2004-10-01,0.0644144818067802
"GB",2004-10-01,0.119387886438728
"GR",2004-10-01,0.110244065833622
"HU",2004-10-01,0.201005694999562
"ID",2004-10-01,0.108228647643217
"IE",2004-10-01,0.176675054887647
"IL",2004-10-01,0.0803121210310825
"IN",2004-10-01,0.17150299180911
"IT",2004-10-01,0.0635972007535545
"JP",2004-10-01,0.00776012671524498
"KR",2004-10-01,0.0702728346210082
"LU",2004-10-01,0.0231423745402307
"MX",2004-10-01,0.0624506424866389
"NL",2004-10-01,0.0655631142446169
"NO",2004-10-01,0.0745611450179132
"NZ",2004-10-01,0.121770888052688
"PL",2004-10-01,0.0474364895511039
"PT",2004-10-01,0.0535381846764852
"RU",2004-10-01,0.136290622166846
"SA",2004-10-01,0.00148366897831964
"SE",2004-10-01,0.074239157780918
"TR",2004-10-01,0.0762306083462335
"US",2004-10-01,0.0801858069071449
"ZA",2004-10-01,0.160926718818745
"AT",2005-01-01,0.0865128196017821
"AU",2005-01-01,0.140108772393605
"BE",2005-01-01,0.0287248873509423
"BR",2005-01-01,0.108047984564698
"CA",2005-01-01,0.0290559318756214
"CH",2005-01-01,0.0317004438976542
"CL",2005-01-01,0.0639161202259904
"CN",2005-01-01,0.0984139049003539
"CO",2005-01-01,0.0989401671698275
"CZ",2005-01-01,0.0743674177730243
"DE",2005-01-01,0.0155571295919906
"DK",2005-01-01,0.103266058798618
"ES",2005-01-01,0.144796990303062
"FI",2005-01-01,0.0517888526466801
"FR",2005-01-01,0.0631376530320363
"GB",2005-01-01,0.119647664123036
"GR",2005-01-01,0.110642487990347
"HU",2005-01-01,0.174199697553407
"ID",2005-01-01,0.0781950000996604
"IE",2005-01-01,0.174360573923893
"IL",2005-01-01,0.0727349307231374
"IN",2005-01-01,0.152936121894323
"IT",2005-01-01,0.0657481703713505
"JP",2005-01-01,0.00623709673407466
"KR",2005-01-01,0.0878554075259184
"LU",2005-01-01,0.0292006422567137
"MX",2005-01-01,0.0704728424263667
"NL",2005-01-01,0.0562450893047936
"NO",2005-01-01,0.103883536220354
"NZ",2005-01-01,0.117211026175585
"PL",2005-01-01,0.0962505571568656
"PT",2005-01-01,0.0727386141279028
"RU",2005-01-01,0.145769005439508
"SA",2005-01-01,-0.0185867405549545
"SE",2005-01-01,0.0782650803723349
"TR",2005-01-01,0.156565586298598
"US",2005-01-01,0.0770487163176893
"ZA",2005-01-01,0.154771630361281
"AT",2005-04-01,0.0610478163138453
"AU",2005-04-01,0.137681464052158
"BE",2005-04-01,0.0226618294602556
"BR",2005-04-01,0.0973721345312476
"CA",2005-04-01,0.037948767219805
"CH",2005-04-01,0.0229075681809186
"CL",2005-04-01,0.0459582013335308
"CN",2005-04-01,0.134900253702709
"CO",2005-04-01,0.089014890065893
"CZ",2005-04-01,0.0875988525007612
"DE",2005-04-01,0.0198926072668561
"DK",2005-04-01,0.0773347497246253
"ES",2005-04-01,0.153163194996555
"FI",2005-04-01,0.068724209809844
"FR",2005-04-01,0.0574349636884954
"GB",2005-04-01,0.115674874438447
"GR",2005-04-01,0.142922331530419
"HU",2005-04-01,0.168076996198319
"ID",2005-04-01,0.0435840376364824
"IE",2005-04-01,0.252209932265334
"IL",2005-04-01,0.0829249261523027
"IN",2005-04-01,0.17320879090078
"IT",2005-04-01,0.0526161870806296
"JP",2005-04-01,-0.00905845954660783
"KR",2005-04-01,0.0951193806300445
"LU",2005-04-01,0.0703980993763578
"MX",2005-04-01,0.0758306856422146
"NL",2005-04-01,0.0516501224374153
"NO",2005-04-01,0.112455308097809
"NZ",2005-04-01,0.114044256795994
"PL",2005-04-01,0.116054032396543
"PT",2005-04-01,0.0513293682849989
"RU",2005-04-01,0.170921968942007
"SA",2005-04-01,-0.00179835634538693
"SE",2005-04-01,0.0664402743561084
"TR",2005-04-01,0.16687931596283
"US",2005-04-01,0.0800721708471831
"ZA",2005-04-01,0.168243256317646
"AT",2005-07-01,0.0422090320284433
"AU",2005-07-01,0.130034705410481
"BE",2005-07-01,0.0109426512635307
"BR",2005-07-01,0.0907814325703382
"CA",2005-07-01,0.0205781187146203
"CH",2005-07-01,0.0138737836232319
"CL",2005-07-01,0.0569747891231957
"CN",2005-07-01,0.16811842548934
"CO",2005-07-01,0.135070025556261
"CZ",2005-07-01,0.0825759337152037
"DE",2005-07-01,0.0119913085880773
"DK",2005-07-01,0.0684164535469611
"ES",2005-07-01,0.14957166443413
"FI",2005-07-01,0.0768282225545154
"FR",2005-07-01,0.0430037489824357
"GB",2005-07-01,0.0980763564138312
"GR",2005-07-01,0.101072874228749
"HU",2005-07-01,0.178513295416715
"ID",2005-07-01,0.03522915973968
"IE",2005-07-01,0.281457883532378
"IL",2005-07-01,0.0324347242853081
"IN",2005-07-01,0.16000418095108
"IT",2005-07-01,0.0412788726628415
"JP",2005-07-01,-0.0152666721451934
"KR",2005-07-01,0.10735351597582
"LU",2005-07-01,0.103474939300682
"MX",2005-07-01,0.121221706482858
"NL",2005-07-01,0.02005662425921
"NO",2005-07-01,0.132461618153446
"NZ",2005-07-01,0.120768359931344
"PL",2005-07-01,0.114855997951084
"PT",2005-07-01,0.0471871228969492
"RU",2005-07-01,0.178851251429637
"SA",2005-07-01,-0.0269167950645861
"SE",2005-07-01,0.0545876072498592
"TR",2005-07-01,0.264195832968239
"US",2005-07-01,0.07437059321851
"ZA",2005-07-01,0.167650449530849
"AT",2005-10-01,0.0356217874646372
"AU",2005-10-01,0.132000650351755
"BE",2005-10-01,0.0279018146487922
"BR",2005-10-01,0.105627920608301
"CA",2005-10-01,0.0409204153511579
"CH",2005-10-01,0.0260147221368355
"CL",2005-10-01,0.0934693238281513
"CN",2005-10-01,0.167966643911452
"CO",2005-10-01,0.128244636591101
"CZ",2005-10-01,0.0859544907150396
"DE",2005-10-01,0.0172349002764984
"DK",2005-10-01,0.096450239691991
"ES",2005-10-01,0.16520505179509
"FI",2005-10-01,0.077664244652199
"FR",2005-10-01,0.0493824261853952
"GB",2005-10-01,0.10143145935056
"GR",2005-10-01,0.11390479599141
"HU",2005-10-01,0.160963088928183
"ID",2005-10-01,0.022729156240481
"IE",2005-10-01,0.257650975183989
"IL",2005-10-01,0.00870297545036578
"IN",2005-10-01,0.160577373783043
"IT",2005-10-01,0.0568441015670835
"JP",2005-10-01,-0.00581549220821762
"KR",2005-10-01,0.131545892713213
"LU",2005-10-01,0.131698414159075
"MX",2005-10-01,0.154779661342206
"NL",2005-10-01,0.027928113611917
"NO",2005-10-01,0.155457856222979
"NZ",2005-10-01,0.110125689183451
"PL",2005-10-01,0.143466383315716
"PT",2005-10-01,0.0452977546371623
"RU",2005-10-01,0.145370382973037
"SA",2005-10-01,-0.0335963412628724
"SE",2005-10-01,0.0574068503092068
"TR",2005-10-01,0.223022270874627
"US",2005-10-01,0.0808318005101902
"ZA",2005-10-01,0.200946107244031
"AT",2006-01-01,0.0450923363431988
"AU",2006-01-01,0.123105460491078
"BE",2006-01-01,0.0264865529153095
"BR",2006-01-01,0.117913515929483
"CA",2006-01-01,0.0644034292593088
"CH",2006-01-01,0.0221042462415468
"CL",2006-01-01,0.112076545806651
"CN",2006-01-01,0.163220945908337
"CO",2006-01-01,0.121293264233228
"CZ",2006-01-01,0.120488346117566
"DE",2006-01-01,0.0170080016880731
"DK",2006-01-01,0.097347696589087
"ES",2006-01-01,0.165199183885078
"FI",2006-01-01,0.0659119324507168
"FR",2006-01-01,0.0419044151659089
"GB",2006-01-01,0.0850813685466171
"GR",2006-01-01,0.118545630688853
"HU",2006-01-01,0.14089132243387
"ID",2006-01-01,0.042035607605433
"IE",2006-01-01,0.236538507535672
"IL",2006-01-01,0.0319791929614577
"IN",2006-01-01,0.155770497483914
"IT",2006-01-01,0.0573287202603585
"JP",2006-01-01,-0.00788065983772013
"KR",2006-01-01,0.139896579396093
"LU",2006-01-01,0.159811847714244
"MX",2006-01-01,0.157935469398437
"NL",2006-01-01,0.0235213732812924
"NO",2006-01-01,0.167986832720115
"NZ",2006-01-01,0.0859607675584655
"PL",2006-01-01,0.152591905836827
"PT",2006-01-01,0.0494038442151127
"RU",2006-01-01,0.188434172205752
"SA",2006-01-01,-0.0388195498223037
"SE",2006-01-01,0.0560837089237608
"TR",2006-01-01,0.167497241335925
"US",2006-01-01,0.0794703496009672
"ZA",2006-01-01,0.195506443911228
"AT",2006-04-01,0.0423744838254812
"AU",2006-04-01,0.125202307476848
"BE",2006-04-01,0.0413011105946432
"BR",2006-04-01,0.106592413924315
"CA",2006-04-01,0.0838518137127294
"CH",2006-04-01,0.0333676253522387
"CL",2006-04-01,0.121558666213989
"CN",2006-04-01,0.17559302880315
"CO",2006-04-01,0.109092596253977
"CZ",2006-04-01,0.100727750842304
"DE",2006-04-01,0.0101905484636454
"DK",2006-04-01,0.0983435483154132
"ES",2006-04-01,0.153148082752126
"FI",2006-04-01,0.0673478927858943
"FR",2006-04-01,0.0538956549033452
"GB",2006-04-01,0.0700729530356342
"GR",2006-04-01,0.10819876290064
"HU",2006-04-01,0.105614581538079
"ID",2006-04-01,0.0687903272907456
"IE",2006-04-01,0.189367336150908
"IL",2006-04-01,0.0328320039582799
"IN",2006-04-01,0.156691283010001
"IT",2006-04-01,0.0558167718257614
"JP",2006-04-01,-0.00403448270779821
"KR",2006-04-01,0.136976277777737
"LU",2006-04-01,0.309098627423235
"MX",2006-04-01,0.152643293923457
"NL",2006-04-01,0.039769095867245
"NO",2006-04-01,0.160882206772444
"NZ",2006-04-01,0.104264970846766
"PL",2006-04-01,0.14427003357264
"PT",2006-04-01,0.0846998221918111
"RU",2006-04-01,0.21328875496238
"SA",2006-04-01,-0.0382493210990605
"SE",2006-04-01,0.0833547434396376
"TR",2006-04-01,0.140340943279492
"US",2006-04-01,0.0782800093863569
"ZA",2006-04-01,0.177741253548661
"AT",2006-07-01,0.051580704796572
"AU",2006-07-01,0.12837940865015
"BE",2006-07-01,0.054247322437703
"BR",2006-07-01,0.118572152950263
"CA",2006-07-01,0.0811695373462046
"CH",2006-07-01,0.0483012646937021
"CL",2006-07-01,0.103165746862147
"CN",2006-07-01,0.198211255607817
"CO",2006-07-01,0.0941316439743942
"CZ",2006-07-01,0.113612425758318
"DE",2006-07-01,0.00360019027139048
"DK",2006-07-01,0.0760690333498869
"ES",2006-07-01,0.154201528263305
"FI",2006-07-01,0.0601243703545704
"FR",2006-07-01,0.0635311228475305
"GB",2006-07-01,0.0600491127117128
"GR",2006-07-01,0.0968726539039039
"HU",2006-07-01,0.0909679434681581
"ID",2006-07-01,0.0603287347715374
"IE",2006-07-01,0.150698303406044
"IL",2006-07-01,0.0665142188219531
"IN",2006-07-01,0.145408103331134
"IT",2006-07-01,0.0501984467334115
"JP",2006-07-01,-0.00610611378066092
"KR",2006-07-01,0.128019186224047
"LU",2006-07-01,0.441215017064846
"MX",2006-07-01,0.125587278871744
"NL",2006-07-01,0.0421361706080958
"NO",2006-07-01,0.149872738429001
"NZ",2006-07-01,0.103890881361183
"PL",2006-07-01,0.132947736927313
"PT",2006-07-01,0.0813216282902572
"RU",2006-07-01,0.358212919051413
"SA",2006-07-01,-0.0083442949458902
"SE",2006-07-01,0.0974730693144737
"TR",2006-07-01,0.0472925324750147
"US",2006-07-01,0.0762114234277627
"ZA",2006-07-01,0.164303443387166
"AT",2006-10-01,0.0748711791303843
"AU",2006-10-01,0.135646807238047
"BE",2006-10-01,0.0689154795638787
"BR",2006-10-01,0.0945461292018485
"CA",2006-10-01,0.0763825137748333
"CH",2006-10-01,0.0398329490553798
"CL",2006-10-01,0.112841205000558
"CN",2006-10-01,0.227936025172553
"CO",2006-10-01,0.118633702220127
"CZ",2006-10-01,0.12026805798628
"DE",2006-10-01,-0.00774115775579795
"DK",2006-10-01,0.0557265851808334
"ES",2006-10-01,0.13101796366482
"FI",2006-10-01,0.0594267530342376
"FR",2006-10-01,0.0619438386114872
"GB",2006-10-01,0.0623108433800595
"GR",2006-10-01,0.0875623680620867
"HU",2006-10-01,0.103749119341972
"ID",2006-10-01,0.0863613554980901
"IE",2006-10-01,0.160636331368039
"IL",2006-10-01,0.0641709021156243
"IN",2006-10-01,0.142822361056006
"IT",2006-10-01,0.0456987736795594
"JP",2006-10-01,-0.00559440636257771
"KR",2006-10-01,0.11474726258318
"LU",2006-10-01,0.559652443673266
"MX",2006-10-01,0.131198270769406
"NL",2006-10-01,0.0402469864180727
"NO",2006-10-01,0.127014440857936
"NZ",2006-10-01,0.107285779297993
"PL",2006-10-01,0.141367271196817
"PT",2006-10-01,0.0867301073464124
"RU",2006-10-01,0.441526216396871
"SA",2006-10-01,0.0366228541926601
"SE",2006-10-01,0.108162006488366
"TR",2006-10-01,0.0743625784617427
"US",2006-10-01,0.0796506765615244
"ZA",2006-10-01,0.133811329485713
"AT",2007-01-01,0.0604714154192867
"AU",2007-01-01,0.134751518164566
"BE",2007-01-01,0.0732554253974263
"BR",2007-01-01,0.0896776319532179
"CA",2007-01-01,0.0699980516308917
"CH",2007-01-01,0.0695256838988229
"CL",2007-01-01,0.12312136136358
"CN",2007-01-01,0.230473513535382
"CO",2007-01-01,0.102236823605141
"CZ",2007-01-01,0.1447461788478
"DE",2007-01-01,0.00465012789500685
"DK",2007-01-01,0.0664242462207608
"ES",2007-01-01,0.10925532169446
"FI",2007-01-01,0.0835518081391068
"FR",2007-01-01,0.0592476964738414
"GB",2007-01-01,0.0776682554081691
"GR",2007-01-01,0.0967665081316019
"HU",2007-01-01,0.155837856741792
"ID",2007-01-01,0.12912124368793
"IE",2007-01-01,0.126237897220835
"IL",2007-01-01,0.0566312601094135
"IN",2007-01-01,0.145332144403494
"IT",2007-01-01,0.0537912060249421
"JP",2007-01-01,-0.00170716491161659
"KR",2007-01-01,0.116965539297235
"LU",2007-01-01,0.58624296236954
"MX",2007-01-01,0.152330498965817
"NL",2007-01-01,0.044602091030504
"NO",2007-01-01,0.125921306979943
"NZ",2007-01-01,0.113670652025954
"PL",2007-01-01,0.146549647252557
"PT",2007-01-01,0.0853355482930627
"RU",2007-01-01,0.40269807901832
"SA",2007-01-01,0.0596037991858887
"SE",2007-01-01,0.125599277273437
"TR",2007-01-01,0.0851720197671063
"US",2007-01-01,0.0859234124110681
"ZA",2007-01-01,0.136261290744862
"AT",2007-04-01,0.0578652618386833
"AU",2007-04-01,0.131566759216464
"BE",2007-04-01,0.0847457237182658
"BR",2007-04-01,0.109727590501547
"CA",2007-04-01,0.0675203470545484
"CH",2007-04-01,0.05694560267352
"CL",2007-04-01,0.083697644369248
"CN",2007-04-01,0.206582549835404
"CO",2007-04-01,0.0877355990798161
"CZ",2007-04-01,0.134998905004821
"DE",2007-04-01,0.0118205023245321
"DK",2007-04-01,0.0698193199125008
"ES",2007-04-01,0.0840009052898018
"FI",2007-04-01,0.0784164576140682
"FR",2007-04-01,0.0630887475006599
"GB",2007-04-01,0.0996835363010965
"GR",2007-04-01,0.114470374480012
"HU",2007-04-01,0.159764327328384
"ID",2007-04-01,0.160896916915973
"IE",2007-04-01,0.153821076134119
"IL",2007-04-01,0.0344308682452453
"IN",2007-04-01,0.155968475180141
"IT",2007-04-01,0.0770374823008449
"JP",2007-04-01,0.00101674493326742
"KR",2007-04-01,0.128121882724669
"LU",2007-04-01,0.382681645612638
"MX",2007-04-01,0.147432831131425
"NL",2007-04-01,0.0515642268457389
"NO",2007-04-01,0.116185214040433
"NZ",2007-04-01,0.098076923076923
"PL",2007-04-01,0.137489825700618
"PT",2007-04-01,0.0878920033214678
"RU",2007-04-01,0.398803059379955
"SA",2007-04-01,0.119958118299858
"SE",2007-04-01,0.123505885175281
"TR",2007-04-01,0.165770887800567
"US",2007-04-01,0.0897875418672002
"ZA",2007-04-01,0.161316162246671
"AT",2007-07-01,0.0218461014958833
"AU",2007-07-01,0.117040247815187
"BE",2007-07-01,0.0850288436354845
"BR",2007-07-01,0.138267521960982
"CA",2007-07-01,0.0718944445994588
"CH",2007-07-01,0.0519124866808074
"CL",2007-07-01,0.143305599227538
"CN",2007-07-01,0.180460504717675
"CO",2007-07-01,0.0712267412750594
"CZ",2007-07-01,0.143090397045617
"DE",2007-07-01,0.0175331284707277
"DK",2007-07-01,0.073525730788529
"ES",2007-07-01,0.0677923567792356
"FI",2007-07-01,0.083441913150589
"FR",2007-07-01,0.0593214050342252
"GB",2007-07-01,0.0869538780744348
"GR",2007-07-01,0.116434361758674
"HU",2007-07-01,0.0864573211929359
"ID",2007-07-01,0.217660828445866
"IE",2007-07-01,0.153132861763649
"IL",2007-07-01,0.0335152554076892
"IN",2007-07-01,0.166972233159279
"IT",2007-07-01,0.0602000923788064
"JP",2007-07-01,0.00727810656344728
"KR",2007-07-01,0.137805480438782
"LU",2007-07-01,0.231659831642564
"MX",2007-07-01,0.129017830375345
"NL",2007-07-01,0.0637833931199816
"NO",2007-07-01,0.11346024647906
"NZ",2007-07-01,0.0909203248363327
"PL",2007-07-01,0.141997331739621
"PT",2007-07-01,0.0944232832676644
"RU",2007-07-01,0.303995988779062
"SA",2007-07-01,0.155306777552922
"SE",2007-07-01,0.121465901174532
"TR",2007-07-01,0.193628319089621
"US",2007-07-01,0.0716406584311643
"ZA",2007-07-01,0.150498818862948
"AT",2007-10-01,0.0112373178719139
"AU",2007-10-01,0.101054367689812
"BE",2007-10-01,0.091090403975472
"BR",2007-10-01,0.152110632449279
"CA",2007-10-01,0.0722736828715186
"CH",2007-10-01,0.0527965318687591
"CL",2007-10-01,0.174127306621856
"CN",2007-10-01,0.162542873250186
"CO",2007-10-01,0.0624545677815077
"CZ",2007-10-01,0.158419483292407
"DE",2007-10-01,0.0253112415137069
"DK",2007-10-01,0.0622335974383058
"ES",2007-10-01,0.0647390473513691
"FI",2007-10-01,0.0873220367288755
"FR",2007-10-01,0.0682279690522779
"GB",2007-10-01,0.0750663357976223
"GR",2007-10-01,0.126093587464203
"HU",2007-10-01,0.104337679368651
"ID",2007-10-01,0.235919160623498
"IE",2007-10-01,0.176337844580902
"IL",2007-10-01,0.0365272504884597
"IN",2007-10-01,0.175433486928465
"IT",2007-10-01,0.0529480082380791
"JP",2007-10-01,-0.000552564206016713
"KR",2007-10-01,0.143791961621121
"LU",2007-10-01,0.114195181808297
"MX",2007-10-01,0.122797405587285
"NL",2007-10-01,0.0625525383486041
"NO",2007-10-01,0.138477436783287
"NZ",2007-10-01,0.0776456742969123
"PL",2007-10-01,0.148584335723569
"PT",2007-10-01,0.090616351988355
"RU",2007-10-01,0.293156853998402
"SA",2007-10-01,0.151772747123285
"SE",2007-10-01,0.134145029045863
"TR",2007-10-01,0.194694709274341
"US",2007-10-01,0.0698002034023891
"ZA",2007-10-01,0.138259464090101
"AT",2008-01-01,0.0690794106403954
"AU",2008-01-01,0.101062598678504
"BE",2008-01-01,0.135681197649625
"BR",2008-01-01,0.199969694834707
"CA",2008-01-01,0.0882088673814559
"CH",2008-01-01,0.0253117415527795
"CL",2008-01-01,0.220049114192391
"CN",2008-01-01,0.147800897486981
"CO",2008-01-01,0.0716654806985244
"CZ",2008-01-01,0.13690975521621
"DE",2008-01-01,0.03907264693068
"DK",2008-01-01,0.0904678821894087
"ES",2008-01-01,0.0698147409058697
"FI",2008-01-01,0.100183622093884
"FR",2008-01-01,0.086827733329483
"GB",2008-01-01,0.104563326620943
"GR",2008-01-01,0.106202834897185
"HU",2008-01-01,0.142530412527819
"ID",2008-01-01,0.225336435238845
"IE",2008-01-01,0.227144764447835
"IL",2008-01-01,0.0189102423733289
"IN",2008-01-01,0.168224938889538
"IT",2008-01-01,0.0412889553823137
"JP",2008-01-01,0.00881866310059775
"KR",2008-01-01,0.148183432902813
"LU",2008-01-01,0.0317049023096081
"MX",2008-01-01,0.185547598377227
"NL",2008-01-01,0.103471225390981
"NO",2008-01-01,0.161514905693569
"NZ",2008-01-01,0.0745408473336699
"PL",2008-01-01,0.232220447517004
"PT",2008-01-01,0.0803573469069755
"RU",2008-01-01,0.308509179708353
"SA",2008-01-01,0.140110240789092
"SE",2008-01-01,0.136671719376942
"TR",2008-01-01,0.20370136448499
"US",2008-01-01,0.0651495208729528
"ZA",2008-01-01,0.129683220705868
"AT",2008-04-01,0.0593022515899782
"AU",2008-04-01,0.0842243427648948
"BE",2008-04-01,0.130971397379451
"BR",2008-04-01,0.154051563455442
"CA",2008-04-01,0.0860749574725204
"CH",2008-04-01,0.0327336267435807
"CL",2008-04-01,0.202758495094265
"CN",2008-04-01,0.231377360694642
"CO",2008-04-01,0.145786606057605
"CZ",2008-04-01,0.108797542523264
"DE",2008-04-01,0.0379745163572872
"DK",2008-04-01,0.0833903638917565
"ES",2008-04-01,0.07554985852385
"FI",2008-04-01,0.130093482576945
"FR",2008-04-01,0.0869827297857115
"GB",2008-04-01,0.0794479859129937
"GR",2008-04-01,0.104106451867646
"HU",2008-04-01,0.259030685431912
"ID",2008-04-01,0.169502113499343
"IE",2008-04-01,0.183813285935473
"IL",2008-04-01,0.0577914326529814
"IN",2008-04-01,0.152371010629684
"IT",2008-04-01,0.0379589048155672
"JP",2008-04-01,0.00689690961574069
"KR",2008-04-01,0.134843052868056
"LU",2008-04-01,0.0581492978793878
"MX",2008-04-01,0.191683491031004
"NL",2008-04-01,0.0938262476481728
"NO",2008-04-01,0.128876970955735
"NZ",2008-04-01,0.0752730334678078
"PL",2008-04-01,0.275930543684123
"PT",2008-04-01,0.0869443366970818
"RU",2008-04-01,0.285849122541069
"SA",2008-04-01,0.069858179407445
"SE",2008-04-01,0.104224040648462
"TR",2008-04-01,0.140951157885432
"US",2008-04-01,0.0498703991644149
"ZA",2008-04-01,0.09551413891955
"AT",2008-07-01,0.063277731030045
"AU",2008-07-01,0.0658795389302061
"BE",2008-07-01,0.122594025952979
"BR",2008-07-01,0.13220737638464
"CA",2008-07-01,0.0909342180243615
"CH",2008-07-01,0.0360830211055335
"CL",2008-07-01,0.0928726841379737
"CN",2008-07-01,0.295602357641895
"CO",2008-07-01,0.134323799816539
"CZ",2008-07-01,0.106117207766201
"DE",2008-07-01,0.0427239134108735
